video_id,video_published_timestamp,channel_id,channel_name,creator_type_id,video_length,views_final,impressions_final,like_final,comment_final,views3s_1k,impressions_1k,like_1k,comments_1k,views3s_5k,impressions_5k,like_5k,comments_5k
7187706404601640,1/7/24 1:00,1530876640463290,Paul Landó,CP Standard,842,362260,492879,5768,80,2013,3322,57,3,3328,7284,148,7
7189801041146840,3/29/24 2:08,1028676604000870,"John H. Bryan, Attorney at Law",CP Standard,604,45217,66419,997,861,1331,1703,50,43,4621,6310,160,134
719156996858437,1/12/24 20:00,106456767676242,Robert Welsh,CP Standard,289,689690,950729,5191,968,9132,10399,72,32,9132,10399,72,32
719447733591876,2/27/24 21:30,1431781830400820,Millennial Farmer,CP Light,18,368348,570783,16724,370,1233,1888,274,25,6635,5743,852,51
719690533264534,2/4/24 21:00,152184808707676,Her Studio,JSO,260,5829,15345,19,1,460,1039,,,1997,5064,6,1
7198647010243480,3/1/24 21:00,198281660653971,Corbucci Eats,CP Light,339,61604,177931,3030,56,1881,4048,146,7,4484,11187,366,14
720016956940512,2/11/24 17:00,1383863451698460,Gamology Asia,JSO,494,2796,17435,16,,200,1415,2,,849,5020,8,
7200683906719010,3/30/24 2:00,375574899250528,Cutting Edge Engineering,CP Standard,33,50138,103365,1366,5,12089,23820,389,3,12089,23820,389,3
720136983518499,1/27/24 0:00,113557902065550,Brooks Holt,CP Light,465,69359,128890,1807,61,1779,2839,80,4,3311,6392,156,11
720237893296405,3/5/24 13:00,102702572685609,How Ridiculous en Español,CP Standard,332,261986,585025,20348,96,521,1022,67,,2324,5022,246,
720274630249139,2/18/24 22:00,1546982902283110,DEBOSS GARAGE,CP Standard,190,17689,41715,148,6,632,1602,10,2,2704,6588,37,3
720279426934229,3/4/24 16:00,152184808707676,Her Studio,JSO,245,6376,15371,21,,606,1272,1,,2462,5129,2,
720314460301534,3/27/24 2:00,375574899250528,Cutting Edge Engineering,CP Standard,35,135744,299269,1768,9,15804,33584,368,5,15804,33584,368,5
7206754566038240,3/21/24 20:00,101581832346980,Supermission en Español,JSO,483,16454,31213,63,10,375,1153,2,,1995,5348,14,
7210021965733150,2/14/24 21:00,107998874344639,Annie Elise x 10 to LIFE,CP Standard,955,50992,99131,556,37,398,1110,8,,2311,5164,33,5
721010580229220,3/9/24 16:00,254307648319573,Beauty Studio,JSO,211,33118,96105,243,13,3067,7566,29,3,3067,7566,29,3
721023823343303,1/26/24 18:00,2020042421603230,Riddle Me This,JSO,449,73126,116544,196,38,2515,3696,18,6,3688,5793,20,8
721312820177918,3/24/24 17:01,251036478789727,Boys do it too,JSO,221,1480,4178,7,3,810,2293,4,2,,,,
721580466782358,2/19/24 16:32,1559640447657880,Dylan McCool on YouTube,CP Medium,43,11750,35073,600,12,515,1675,62,1,1908,5056,196,5
721786636392022,3/1/24 2:30,105791128214287,Joce Bedard,CP Light,48,431,1295,26,1,363,1014,25,1,,,,
721815173251736,1/5/24 21:00,101362761974099,Venus Podcast,CP Light,237,1098028,2085020,17134,1153,766,3340,35,3,2916,7843,80,13
721834239940735,2/23/24 19:45,109971608789113,Karma Chronicles,JSO,395,3686,6206,67,3,723,1086,15,,3126,5001,57,3
721889759689390,1/27/24 22:00,198826014046,American Veterans Center,CP Standard,888,1258662,2311216,37910,1466,951,2184,61,7,3036,5442,149,12
721979983297954,2/23/24 20:00,375574899250528,Cutting Edge Engineering,CP Standard,346,1384566,2201403,12487,270,6169,7072,168,3,6169,7072,168,3
7221559024605410,2/8/24 17:10,103327818996077,House of Bounce - France,JSO,272,2197,6234,62,1,438,1100,8,,1851,5012,48,1
722238509995600,3/12/24 0:00,168670776826137,HeyParis,CP Light,274,1192,3937,37,3,387,1171,20,2,,,,
722352153055802,3/7/24 22:00,104541794884277,Stephanie Harlowe,CP Standard,769,52685,109264,983,107,856,1825,24,3,2608,5629,82,10
7224724727626840,3/13/24 22:00,104569341322280,Kendall Rae,CP Standard,716,53870,84742,1270,30,783,1661,9,,3514,7305,86,1
722624073296050,1/29/24 15:00,598019356910092,Clique,CP Light,193,273965,612277,8676,667,3862,9984,115,12,3862,9984,115,12
722817153033739,2/27/24 19:24,251036478789727,Boys do it too,JSO,160,24533,48024,56,8,688,1417,2,1,2612,5777,12,2
722854826667309,3/6/24 14:00,8847785790,Choppertown,CP Standard,229,47914,113674,634,21,10671,32381,127,8,10671,32381,127,8
723309003083879,1/6/24 22:00,107635881202158,Killer Bites,JSO,450,97976,152301,931,160,836,1311,5,2,3112,5275,37,4
3210135619294910,1/2/24 17:00,107278585001153,Transtuned,JSO,286,52787,80545,142,32,523,1048,7,1,2580,5062,17,5
321070927096683,2/25/24 15:00,200591487539890,Flow Podcast,CP Medium,47,36588,83050,843,352,14425,34278,424,169,14425,34278,424,169
3212026102275340,1/1/24 9:19,139594698297,PSG - Paris Saint-Germain (Default),JSO,394,6882,56149,1132,29,4896,38926,769,21,4896,38926,769,21
3214271518880880,3/17/24 21:00,748409341930583,Rapha Bartowski,CP Medium,260,82086,169018,3389,116,15161,34236,655,47,15161,34236,655,47
321808007058421,2/26/24 21:10,1741713582522810,Danelle Hallan,CP Standard,755,21239,33866,637,15,541,1140,31,2,3007,5080,127,4
321896693916269,3/14/24 22:00,152184808707676,Her Studio,JSO,187,3724,10674,16,,446,1212,2,,1858,5007,8,
321932246922290,2/3/24 23:00,105791128214287,Joce Bedard,CP Light,382,4963,8693,208,8,620,1014,44,2,2911,5012,117,6
3220868361552850,1/19/24 22:00,2091780561126910,Audit the Audit,CP Standard,421,15413,24598,202,91,857,1876,14,8,2903,5468,43,22
322165960855537,2/19/24 22:00,108717048901829,Survivors’ Chronicles,JSO,871,2294,5631,15,1,470,1041,3,,2178,5042,14,1
3222226281407640,3/16/24 18:30,2020042421603230,Riddle Me This,JSO,284,55001,93813,770,10,793,2257,19,1,2646,6291,41,1
3229061887403090,3/24/24 19:00,109603587112483,Binge Society - Les Meilleures Scènes d'Action,JSO,284,147,1020,4,1,147,1020,4,1,,,,
323156723548140,2/22/24 19:00,107809414428939,Burst Out Loud,JSO,289,176736,264129,297,10,745,1245,5,,3806,7031,20,
323195080708082,2/8/24 8:12,360204017440562,Fresh Out: Life After The Penitentiary,CP Medium,495,1027,6772,30,9,382,1002,20,8,902,5052,29,9
3234005360076500,3/4/24 22:00,102094686197863,Unwritten Beauty,JSO,192,3829,7640,52,5,549,1109,8,4,2488,5023,34,5
3236172183354290,3/9/24 0:00,1135616973136790,Curioseando,CP Standard,555,2656290,4185320,65702,2995,416,1659,44,5,3800,7966,182,14
324014844017120,3/17/24 23:45,158666048273734,Christina Randall,CP Standard,309,1549693,2444220,13899,1126,13476,20428,226,27,13476,20428,226,27
324476637271759,3/9/24 17:01,103545259279771,Storirl,JSO,436,13086,20548,49,5,541,1000,16,,3014,5028,28,
3244922235639170,3/31/24 14:30,109971608789113,Karma Chronicles,JSO,174,21956,40527,428,27,13172,24396,226,17,13172,24396,226,17
324559860600863,3/13/24 17:00,456348148042743,Beauty Pop,JSO,241,20438,34734,43,,580,1008,,,2803,5024,3,
3246519142319600,3/16/24 16:24,108122975042664,Histoires FC,JSO,236,914223,1715895,17572,524,3009,9156,115,10,3009,9156,115,10
324922807199130,1/28/24 0:00,2081165618785740,Da Garbage Disposal,CP Medium,217,153389,251943,2112,101,1024,2226,67,6,4573,7506,140,10
3249682931995380,2/27/24 20:00,106456767676242,Robert Welsh,CP Standard,774,67085,122534,1198,79,2542,7182,54,10,2542,7182,54,10
325147720420489,1/3/24 2:00,105667425825596,LackLuster,CP Medium,222,5094,8160,120,13,766,1057,25,,3727,5003,84,10
325225543805090,2/12/24 21:00,107998874344639,Annie Elise x 10 to LIFE,CP Standard,674,77042,142559,704,217,4378,8570,67,10,4378,8570,67,10
325390397187807,3/12/24 11:58,139594698297,PSG - Paris Saint-Germain (Default),JSO,1759,26794,93667,1465,122,11560,37981,494,65,11560,37981,494,65
325803376741412,3/18/24 22:00,1917462381705980,Buzzer Beater,JSO,214,657,1385,2,,471,1006,2,,,,,
3259291161046190,1/16/24 22:00,101908512383708,Unfiltered Stories,JSO,865,174975,394874,1122,85,238,1156,,1,2602,6652,31,3
325962806975255,1/5/24 2:00,375574899250528,Cutting Edge Engineering,CP Standard,31,308990,586586,2476,16,2265,5444,85,1,2265,5444,85,1
325988910410904,1/19/24 21:00,420705348014087,Castro Brothers,CP Light,485,37856,80715,1436,15,609,1926,61,3,3082,6596,176,3
326176423388646,3/27/24 11:10,106447205166831,House of Bounce,JSO,200,167305,277900,2232,63,39890,70919,618,26,39890,70919,618,26
326214290006235,3/16/24 19:00,107809414428939,Burst Out Loud,JSO,247,66306,93651,36,,843,1160,1,,3515,5086,4,
3264415653864020,2/3/24 20:11,112708880442000,LordanArts,CP Standard,684,2663,3953,155,8,555,1033,53,4,,,,
326558439974865,3/19/24 2:00,1469108549839970,Smokin' and Grillin' with AB,CP Standard,41,15300,33143,285,7,3754,7665,101,3,3754,7665,101,3
327503543239235,3/23/24 20:00,105295417791967,James Welsh,CP Standard,460,202678,389327,3646,198,1007,2397,21,2,2847,6140,60,4
327753592942857,2/2/24 16:30,1233377053448180,Dr. Joseph Cipriano,CP Standard,28,1792,5122,56,,574,1454,17,,1754,5009,56,
328155196850292,2/18/24 21:00,356980251830420,Not Enough Nelsons,CP Medium,234,14837,32162,281,13,1051,3074,26,4,1902,5151,54,6
328272766863202,1/26/24 20:00,341711569190033,Emma Kenny,CP Standard,605,355728,590353,2451,267,715,1419,23,5,3349,5916,68,7
328286143594021,3/30/24 21:00,370400866635052,Jason Thores,CP Light,221,17445,39550,1496,58,477,1180,55,6,2508,5134,271,16
328333403430167,1/3/24 22:00,254307648319573,Beauty Studio,JSO,211,49931,96493,160,14,3056,4211,7,1,5704,10111,18,1
328366246845019,1/16/24 2:00,107513727818399,Towtrucker,CP Standard,139,428496,743408,5672,452,1602,3918,109,7,3782,8130,203,12
328931552881703,2/13/24 22:00,1830987987134050,Origins Explained,CP Standard,641,35908,72688,832,32,798,2341,32,1,2023,5183,57,1
329079969953500,1/7/24 21:00,109220541259557,Laugh Society,CP Standard,1111,25634,70813,454,85,81,1107,4,1,1618,5507,16,2
723361553278213,3/8/24 22:00,105903368670809,Cjades,CP Medium,241,15950,30159,478,42,906,1565,48,5,2687,5154,124,12
7233623473400770,3/8/24 11:08,100188455072749,The Sport Dealer - France,JSO,182,7995,20663,259,5,608,1388,20,1,2185,5208,95,3
723529382914340,2/28/24 21:00,135982316418281,Magnus Mefisto,CP Medium,1100,2944,9390,87,3,235,1420,11,3,1321,5057,44,3
7242740165812200,3/9/24 21:00,102292581630459,O Insólito,CP Light,569,12409,23090,1280,58,1357,3437,143,3,2245,5578,238,8
724552303082207,3/19/24 20:00,101581832346980,Supermission en Español,JSO,185,7926,11718,50,2,832,1158,6,,3368,5043,25,
724572459806527,3/8/24 22:00,249222734931099,Perkyy,CP Medium,451,8113,12089,263,47,508,1059,62,4,3594,5581,136,35
7245893472131460,3/25/24 17:00,109603587112483,Binge Society - Les Meilleures Scènes d'Action,JSO,199,61508,101184,967,17,493,1045,4,,2352,5157,35,
724616523217759,3/27/24 0:00,106037948551056,Gadget Radar,JSO,185,6663,18322,30,1,694,1724,2,,1902,5082,10,
724823336307002,3/13/24 16:30,104927219204475,Sports Heroes,JSO,184,700,1742,69,3,439,1014,44,2,,,,
724846656112179,2/10/24 22:00,1830987987134050,Origins Explained,CP Standard,641,11493,34701,231,7,685,1751,14,1,1913,5654,38,1
725195029739148,3/15/24 18:00,111107098020809,Binge Society - Dark,JSO,183,1096590,2244389,16028,119,495,2887,25,1,2614,5157,48,3
725295616425482,3/9/24 16:10,736120326521245,Oh My Goal - Lo Mejor del Fútbol,JSO,307,209319,435052,4817,44,3880,8257,120,5,3880,8257,120,5
7253030338097840,2/27/24 16:00,534479409957494,Vincenzo's Plate,CP Standard,74,14362,45831,183,107,7283,21200,125,85,7283,21200,125,85
725453056397363,2/20/24 20:00,105295417791967,James Welsh,CP Standard,265,229842,332137,1539,106,2676,5605,28,13,2676,5605,28,13
725654736203158,1/30/24 20:00,106456767676242,Robert Welsh,CP Standard,281,349761,546992,4130,387,13135,18036,130,14,13135,18036,130,14
725918172862061,3/23/24 21:00,185191174925255,Richard Rasmussen,CP Light,444,24386,60028,1096,20,526,1239,44,2,1920,5100,133,2
7259531427466250,3/22/24 22:00,236711583042921,Loey Lane,CP Medium,573,12725,24964,510,18,463,1281,27,3,2208,5204,99,9
725965326269029,2/9/24 17:00,106037948551056,Gadget Radar,JSO,468,22703,39101,350,13,269,1057,1,,2151,5277,22,1
726006836317081,3/9/24 19:03,107998874344639,Annie Elise x 10 to LIFE,CP Standard,967,563942,919489,5833,226,569,1200,7,,3343,5624,49,
726293446359018,3/15/24 20:01,2081165618785740,Da Garbage Disposal,CP Medium,95,23302,41421,736,35,1716,2405,100,8,3784,5860,177,13
726337002768141,1/2/24 17:10,103327818996077,House of Bounce - France,JSO,246,2444,8813,121,1,439,1541,19,,1470,5003,67,1
726392352794125,1/26/24 23:00,731243413692986,Gold Shaw Farm,CP Standard,197,142690,233522,4559,141,1071,1431,52,3,3570,7154,311,12
726425579676047,3/19/24 12:00,260782203958500,Self Sufficient Me,CP Light,230,26752,64465,663,93,2630,5935,69,13,2630,5935,69,13
7264493856945060,1/18/24 12:45,112262503493045,Binge Society - Les Meilleures Scènes de Films,JSO,272,10544,63961,116,13,212,1013,1,1,1264,6850,29,3
726604769666571,3/28/24 21:00,102292581630459,O Insólito,CP Light,387,59939,98938,5456,157,547,1429,90,2,2912,6007,389,23
7267748749984760,3/7/24 20:00,493918894292232,Naturee,JSO,36,2796,5199,42,14,564,1077,6,4,2711,5000,42,14
7268555593230340,2/19/24 0:00,508355145874576,HellthyJunkFood,CP Medium,213,7849,23580,63,16,3954,11772,26,9,3954,11772,26,9
726894752707727,1/3/24 23:00,2020042421603230,Riddle Me This,JSO,198,491707,696435,17448,481,805,3110,15,1,4139,6743,35,2
726943305923840,2/28/24 21:30,309531139162720,Mc Skyz,CP Light,1917,66241,122761,3120,69,594,1466,85,4,2993,5101,292,16
727060902919783,3/22/24 20:00,254307648319573,Beauty Studio,JSO,180,36977,65041,149,50,4152,8881,17,8,4152,8881,17,8
727112992871564,3/11/24 11:02,139594698297,PSG - Paris Saint-Germain (Default),JSO,41,43059,156099,1347,36,7408,24682,239,7,7408,24682,239,7
7271354052972290,3/27/24 2:00,107680377658101,Laura Farms,CP Standard,492,63917,104927,7241,522,2405,4117,253,14,3411,6751,360,41
7272116419545720,3/21/24 22:00,104541794884277,Stephanie Harlowe,CP Standard,456,5252,11907,186,25,551,1036,25,2,2901,5021,129,15
727260002777597,3/22/24 2:00,107513727818399,Towtrucker,CP Standard,430,49528,81131,1993,236,3323,5836,204,10,3323,5836,204,10
727606756219668,3/26/24 20:00,102391109247957,That Chapter,CP Light,444,52989,71569,357,26,803,1023,30,,3904,5243,110,2
727878322741261,2/4/24 19:30,109971608789113,Karma Chronicles,JSO,285,30741,54932,441,9,30132,53029,434,9,30132,53029,434,9
7279827758799770,2/23/24 2:00,162555780280106,Legal News,CP Standard,275,274,1215,4,2,211,1006,2,2,,,,
728040035964528,1/21/24 22:00,102931432212245,The Clark Family,CP Medium,286,83803,142431,1318,84,505,1194,17,5,3377,5485,91,15
728349042828531,3/20/24 19:00,101073889728148,Attorney Reacts,CP Standard,53,3725,5121,129,4,710,1022,16,2,3671,5006,129,4
728366655774802,3/7/24 19:00,107998874344639,Annie Elise x 10 to LIFE,CP Standard,941,126315,195898,1949,124,751,1804,19,,2580,5362,54,
728390839477520,3/28/24 23:00,2020042421603230,Riddle Me This,JSO,620,9779,24616,50,2,546,1426,5,,2430,5958,16,1
7284923274905960,3/27/24 22:00,102094686197863,Unwritten Beauty,JSO,312,10290,19139,280,45,729,1221,32,4,2868,5021,85,11
377846041824270,3/26/24 19:00,1233377053448180,Dr. Joseph Cipriano,CP Standard,239,43493,88967,371,16,538,1266,11,2,2413,5149,52,3
377848441682893,3/22/24 21:30,103485821293665,Sonne Farms,CP Light,294,47707,87668,1090,17,579,1252,73,2,2765,5589,163,3
377861021865012,3/10/24 2:00,856664561398670,Attorney Tom,CP Standard,392,6183,9847,126,74,583,1199,20,4,3425,5947,61,41
377891048543344,3/26/24 16:04,556006427796711,Charlotte Dobre,CP Standard,507,2636969,4123767,77724,718,1973,7913,117,5,1973,7913,117,5
3781790185373880,1/4/24 0:00,1135616973136790,Curioseando,CP Standard,458,13855581,20882279,330597,5428,1246,4514,77,8,3894,7887,156,13
378249305098275,3/23/24 22:00,721423478201654,Beauty Pop Max,JSO,185,525651,799286,2861,88,9752,16576,31,,9752,16576,31,
378260761781274,2/15/24 22:08,107252434333236,Just Rolled In,CP Standard,153,2668233,3112324,51892,625,5795,8970,184,9,5795,8970,184,9
3783253275237610,3/20/24 19:02,107998874344639,Annie Elise x 10 to LIFE,CP Standard,530,48763,85924,698,52,638,1000,24,2,2975,5618,59,8
378543068398227,3/23/24 21:00,107416291188358,Ju Cassini,CP Light,615,78900,154376,4730,129,551,1004,65,2,2996,5344,281,3
378754654856997,1/20/24 21:00,101362761974099,Venus Podcast,CP Light,298,20722,60541,392,16,337,1213,6,1,1866,5178,56,4
378775498384979,3/18/24 18:30,109971608789113,Karma Chronicles,JSO,373,5042,7925,81,4,809,1174,14,,3286,5047,45,2
3787957064757970,1/23/24 22:00,678528052330442,Bargain Barons,CP Medium,186,254704,364441,4058,67,1280,1793,80,4,4654,6883,235,12
3789118901410790,2/29/24 20:00,254307648319573,Beauty Studio,JSO,236,11433,33557,66,4,1457,3645,1,,2203,6200,7,
379408911128295,1/13/24 20:00,100568159312675,Destene and Brandon,CP Light,360,12302,25099,368,27,7244,15222,243,16,7244,15222,243,16
379430161527560,2/17/24 22:06,115127364982535,Ron Pratt,CP Standard,431,848534,1113385,16344,246,1181,2028,98,4,3960,6428,235,9
379432751548722,2/29/24 22:00,111782627152824,Larry Lawton Jewel Thief,CP Medium,550,351025,550909,6149,129,957,1673,16,2,3675,5614,37,2
379602504815074,2/28/24 16:00,335530529801076,Derek Deso,CP Standard,262,82448,174881,1445,82,3093,6742,65,6,3093,6742,65,6
379865374861207,3/28/24 17:00,462102194158314,Healthy Studio,JSO,440,718,2825,12,2,319,1076,5,,,,,
379912124898535,3/13/24 22:00,2072502586192860,Shane and Liana,CP Medium,237,29791,58113,960,98,2788,4659,65,19,5429,10889,179,31
380050041573786,3/30/24 3:24,251036478789727,Boys do it too,JSO,185,6554,10866,23,,697,1227,3,,2941,5024,15,
380073791369424,1/1/24 0:15,105667425825596,LackLuster,CP Medium,316,1715,2953,47,9,1482,2519,37,8,,,,
380269494415866,1/13/24 22:00,102391109247957,That Chapter,CP Light,507,6623,9979,198,16,699,1080,21,6,3409,5012,122,15
3802707529963000,2/4/24 23:00,165043213541611,Letsdig18,CP Medium,311,84533,184974,1162,44,912,2407,75,1,1728,5136,110,3
380331948289424,3/22/24 21:00,135982316418281,Magnus Mefisto,CP Medium,510,14941,25625,440,38,668,1310,19,4,2987,5356,105,11
380598461327830,1/27/24 22:00,102247806096297,We The People University,CP Medium,214,140132,188337,2339,541,461,1035,23,5,3773,5233,106,23
380612274936719,3/29/24 16:24,984867691573744,Oh My Goal,JSO,334,20005,98343,437,7,3786,18706,105,,3786,18706,105,
380678177803250,1/2/24 21:00,581745805316475,Top Notch Lawn Care,CP Light,37,12520,22387,862,21,12203,21701,839,19,12203,21701,839,19
3807379892884330,2/26/24 19:00,158184731454410,Pixel Heroes,JSO,195,445977,811167,6297,43,942,2973,19,3,2175,5222,34,3
3807694346118510,3/17/24 21:00,109972796360879,JRGo,CP Light,446,2012,5906,35,4,944,2198,17,2,1960,5000,35,4
381046827767950,1/5/24 22:00,112247224687737,CLR Bruce Rivers,CP Medium,764,4134,6164,113,30,705,1040,27,8,3496,5001,101,29
3810873852571280,1/26/24 22:00,359895924469423,Pepe's Towing Service,CP Medium,333,12955,25837,514,11,576,1039,21,1,3862,7189,156,4
381210651128388,1/2/24 12:00,101097851315307,Binge Society - Comedy,JSO,210,1076348,1594720,4689,24,656,1178,8,1,3109,5382,37,1
381472044671622,3/15/24 17:10,736120326521245,Oh My Goal - Lo Mejor del Fútbol,JSO,414,266776,480913,2436,23,1836,4711,19,,2690,6690,33,
381503241038658,1/12/24 21:00,198281660653971,Corbucci Eats,CP Light,314,200886,397992,7058,159,7368,13153,514,20,7368,13153,514,20
381603551362060,3/16/24 16:00,111069038279400,Binge TV,JSO,185,4756,9309,27,1,614,1008,16,1,2614,5009,24,1
3816675841925710,2/29/24 20:00,1766091956951910,Amazing Gaming,JSO,190,22298,38787,280,2,558,1110,2,,2736,5199,15,
381682307938104,2/24/24 2:00,107680377658101,Laura Farms,CP Standard,184,307456,559445,13469,641,3274,5909,414,21,3274,5909,414,21
381875127993132,3/18/24 22:00,2091780561126910,Audit the Audit,CP Standard,306,647664,1094160,9613,3857,688,1234,16,7,3084,5096,83,51
381975608122640,3/18/24 17:00,377564162425109,Extreme Sports - France,JSO,194,22473,35086,155,16,773,1179,7,2,3313,5036,30,4
381985857878328,2/24/24 19:02,101073889728148,Attorney Reacts,CP Standard,729,6763,9944,38,17,557,1007,7,3,3335,5119,24,11
382051417708637,1/20/24 16:00,556006427796711,Charlotte Dobre,CP Standard,432,875335,1419139,19470,314,5221,10655,132,7,5221,10655,132,7
382146914564471,2/19/24 16:00,152184808707676,Her Studio,JSO,239,56903,101333,191,3,1469,2530,5,,3156,5624,10,
728717849239514,2/9/24 19:00,109429335754536,Patrick Mouratoglou,JSO,25,92407,213842,1432,372,20356,48390,362,123,20356,48390,362,123
728743739351529,2/6/24 22:00,102133066282230,Matthew Cox - Inside True Crime,CP Medium,918,14156,43213,719,9,13255,41216,687,9,13255,41216,687,9
728790226024724,2/18/24 0:00,1135616973136790,Curioseando,CP Standard,475,975437,1419087,15329,578,4944,9918,167,21,4944,9918,167,21
728960032536175,3/31/24 21:59,360204017440562,Fresh Out: Life After The Penitentiary,CP Medium,467,1070,4835,16,5,392,1008,6,3,,,,
729099282533003,2/1/24 2:00,1028676604000870,"John H. Bryan, Attorney at Law",CP Standard,536,13275,18760,997,280,1095,1487,84,17,3963,5119,318,71
729402342621898,1/10/24 21:00,1731779340401900,Danielle Kirsty,CP Standard,701,7166,14496,247,14,566,1237,26,2,3054,5796,123,8
729507592718840,2/26/24 17:00,390078854762227,Beauty Wow,JSO,226,118576,195981,271,10,1865,5018,8,,1865,5018,8,
729727538928525,2/23/24 20:00,106158097929721,Re-belle,JSO,180,2111299,3068969,12690,1970,1864,4088,13,2,4518,7530,22,6
729957135992426,3/26/24 20:00,462102194158314,Healthy Studio,JSO,286,1030,3596,12,,347,1125,1,,,,,
729963722593580,3/20/24 17:05,105295417791967,James Welsh,CP Standard,14,61328,111049,132,18,1966,7715,6,4,1966,7715,6,4
729996395896957,2/16/24 21:00,1846395578821660,Liz Fenwick DIY,CP Medium,306,189029,385390,2340,39,1192,1896,22,2,2966,6288,68,4
7300089300071520,3/2/24 22:00,721423478201654,Beauty Pop Max,JSO,201,12206,20927,82,1,603,1090,7,,3062,5286,16,
730085565855295,1/27/24 21:00,370400866635052,Jason Thores,CP Light,1256,96224,208954,4629,125,1074,4545,104,8,2755,8278,187,9
730116095990059,3/26/24 19:23,1521410468170410,MrBeast,CP Standard,181,717804,1296010,16716,5119,18804,36612,863,284,18804,36612,863,284
730324452497759,2/19/24 0:00,101037994730443,Fab Rats,CP Light,293,33509,68367,844,17,3457,7767,112,2,3457,7767,112,2
730648585859064,2/27/24 13:30,114227735048877,Karma Moments,JSO,285,208262,260606,4795,49,825,1072,14,,3444,5014,50,
7306586699378920,3/2/24 21:00,109235000655588,Tricia & Kam,CP Light,301,370369,629737,5229,124,1609,2682,43,3,4976,8974,119,12
730793955864682,3/8/24 22:00,179898892024788,StarTalk,CP Standard,383,26032,66693,820,108,835,2327,31,4,1909,5590,68,14
730954452459820,3/11/24 19:01,184753692121622,Gamer Forecast,JSO,222,3757,8525,39,,479,1025,11,,2284,5005,29,
7311155158978870,3/7/24 22:00,359895924469423,Pepe's Towing Service,CP Medium,231,139524,249137,1657,52,1575,3067,61,3,3676,6324,103,4
731213805811103,3/9/24 20:00,472971706543694,Crowned Ladies,JSO,189,1165732,3467150,44633,1254,474,1123,22,,3496,7884,94,4
7314506098614270,2/25/24 16:00,204571479556925,Super Speeders,CP Medium,56,8664,37809,107,7,411,2233,9,,1614,5066,21,1
731458782459947,2/24/24 21:00,109235000655588,Tricia & Kam,CP Light,334,78128,158057,1369,54,709,2830,34,3,3634,7424,73,12
7315206185214240,3/14/24 17:00,101097851315307,Binge Society - Comedy,JSO,145,596155,1300071,3758,15,526,1273,9,1,2200,5049,42,1
731700945587922,1/26/24 21:00,1150230511763580,ElisbethM,CP Standard,427,20104,36916,734,14,212,1069,16,1,2690,5073,112,8
7319688278091430,3/1/24 22:00,116030667768588,VINwiki,CP Standard,506,36929,63729,827,6,555,1378,23,,2538,5040,70,
732081815556394,1/30/24 11:24,214396342065086,Oh My Goal - France,JSO,182,352454,606164,15645,483,21463,43529,1091,85,21463,43529,1091,85
732220908978454,3/10/24 17:00,522957638064464,Ultimate Freestyle,JSO,181,26361,67345,724,12,383,1130,18,,2106,5740,59,
7324059894298710,1/23/24 22:00,108737298470615,Atlanta Street Interviews,CP Medium,616,10154,22461,120,11,726,1469,14,2,2749,5001,36,3
732478429037086,3/3/24 22:00,145836442718844,Beauty Hacks,JSO,46,105356,209014,269,7,1764,4156,3,2,4361,8658,11,2
732560062092202,1/1/24 22:00,101908512383708,Unfiltered Stories,JSO,747,777641,1424552,3105,352,960,1652,5,2,3078,6776,34,3
732652308631314,2/23/24 21:00,280791721978776,Julian Abdala,CP Standard,320,1984911,2998921,45976,238,1487,4986,201,12,5763,12918,531,18
732657085680946,3/18/24 21:00,158184731454410,Pixel Heroes,JSO,181,3731,16933,22,2,313,1155,3,1,1297,5261,11,1
7327339847354030,3/29/24 13:24,109971608789113,Karma Chronicles,JSO,265,6250,8761,141,1,717,1083,18,1,3563,5020,84,1
7327493557297000,2/18/24 22:00,101416351605527,iowANFarmer,CP Medium,302,2832,6268,371,12,463,1001,74,4,2525,5464,344,12
732920648997672,3/25/24 18:00,254307648319573,Beauty Studio,JSO,193,21678,72904,138,3,1268,5436,8,,1268,5436,8,
732991262121943,1/4/24 19:00,415278259325441,Jessica Kent,CP Standard,80,21520,70124,366,31,944,2954,25,4,1642,5397,54,6
7332776640112120,3/10/24 21:00,101037994730443,Fab Rats,CP Light,450,26214,64528,857,9,8385,20486,289,4,8385,20486,289,4
7333964620016440,2/17/24 23:00,731243413692986,Gold Shaw Farm,CP Standard,319,66020,126971,2215,44,1253,3208,105,5,4169,8054,228,11
733514611656749,1/1/24 0:00,774605702654869,Let's Read,CP Medium,794,1964,3748,62,1,523,1000,19,,,,,
733787325487421,2/25/24 17:00,1766091956951910,Amazing Gaming,JSO,195,18445,34432,124,3,10503,19778,61,,10503,19778,61,
7338147419606990,3/9/24 18:00,493918894292232,Naturee,JSO,32,6730,14327,97,5,723,1428,7,1,2341,5041,40,2
666376812096252,1/5/24 21:00,420705348014087,Castro Brothers,CP Light,378,304636,533053,11680,59,1258,3467,106,5,2348,5050,140,5
668011295493888,1/5/24 20:00,106031457494801,Charles & Alyssa Forever,CP Medium,556,43153,107161,449,25,1981,4432,30,6,2910,6752,45,10
668825431831895,1/8/24 17:10,149245572393056,Soccer Stories,JSO,525,27222,107165,1006,54,9458,36328,388,30,9458,36328,388,30
669500938726278,1/11/24 21:00,107416291188358,Ju Cassini,CP Light,875,67943,135437,3826,36,524,1071,54,4,2726,5012,330,8
